"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.408684184E1,2.491099946E-2,3.401440084E-1,3.956359923E-1,5.223469563E-1
2.409183949E1,-6.762500107E-2,4.666779935E-1,2.541149855E-1,5.356639957E-1
2.409683714E1,-6.762500107E-2,4.666779935E-1,2.541149855E-1,5.356639957E-1
2.410183379E1,-6.762500107E-2,4.666779935E-1,2.541149855E-1,5.356639957E-1
2.410683044E1,-6.762500107E-2,4.666779935E-1,2.541149855E-1,5.356639957E-1
2.411182687E1,-1.789669991E-1,5.983020067E-1,1.511809975E-1,6.425341796E-1
2.411682330E1,-1.789669991E-1,5.983020067E-1,1.511809975E-1,6.425341796E-1
2.412182134E1,-1.789669991E-1,5.983020067E-1,1.511809975E-1,6.425341796E-1
2.412681937E1,-1.789669991E-1,5.983020067E-1,1.511809975E-1,6.425341796E-1
2.413181736E1,-2.937659919E-1,7.366189957E-1,1.146539971E-1,8.012811878E-1
2.413681547E1,-2.937659919E-1,7.366189957E-1,1.146539971E-1,8.012811878E-1
2.414181318E1,-2.937659919E-1,7.366189957E-1,1.146539971E-1,8.012811878E-1
2.414681087E1,-2.937659919E-1,7.366189957E-1,1.146539971E-1,8.012811878E-1
2.415180810E1,-3.805379868E-1,8.649539948E-1,1.587679982E-1,9.582076235E-1
2.415680534E1,-3.805379868E-1,8.649539948E-1,1.587679982E-1,9.582076235E-1
2.416180245E1,-3.805379868E-1,8.649539948E-1,1.587679982E-1,9.582076235E-1
2.416679957E1,-3.805379868E-1,8.649539948E-1,1.587679982E-1,9.582076235E-1
2.417179726E1,-4.178220034E-1,9.619830251E-1,2.728950083E-1,1.083724251E0
2.417679496E1,-4.178220034E-1,9.619830251E-1,2.728950083E-1,1.083724251E0
2.418179278E1,-4.178220034E-1,9.619830251E-1,2.728950083E-1,1.083724251E0
2.418679059E1,-4.178220034E-1,9.619830251E-1,2.728950083E-1,1.083724251E0
2.419178864E1,-4.276689887E-1,9.869970083E-1,4.016669989E-1,1.148216110E0
2.419678668E1,-4.276689887E-1,9.869970083E-1,4.016669989E-1,1.148216110E0
2.420178376E1,-4.276689887E-1,9.869970083E-1,4.016669989E-1,1.148216110E0
2.420678084E1,-4.276689887E-1,9.869970083E-1,4.016669989E-1,1.148216110E0
2.421177761E1,-4.824919999E-1,9.493799806E-1,4.669219851E-1,1.162814266E0
2.421677438E1,-4.824919999E-1,9.493799806E-1,4.669219851E-1,1.162814266E0
2.422177240E1,-4.824919999E-1,9.493799806E-1,4.669219851E-1,1.162814266E0
2.422677040E1,-4.824919999E-1,9.493799806E-1,4.669219851E-1,1.162814266E0
2.423176884E1,-7.537080050E-1,8.679140210E-1,2.789019942E-1,1.182851143E0
2.423676730E1,-7.537080050E-1,8.679140210E-1,2.789019942E-1,1.182851143E0
2.424176592E1,-7.537080050E-1,8.679140210E-1,2.789019942E-1,1.182851143E0
2.424676453E1,-7.537080050E-1,8.679140210E-1,2.789019942E-1,1.182851143E0
2.425176192E1,-1.017547965E0,7.698150277E-1,7.428000122E-2,1.278098806E0
2.425675930E1,-1.017547965E0,7.698150277E-1,7.428000122E-2,1.278098806E0
2.426175684E1,-1.017547965E0,7.698150277E-1,7.428000122E-2,1.278098806E0
2.426675438E1,-1.017547965E0,7.698150277E-1,7.428000122E-2,1.278098806E0
2.427175147E1,-1.211274981E0,6.507880092E-1,-2.671859860E-1,1.400749965E0
2.427674855E1,-1.211274981E0,6.507880092E-1,-2.671859860E-1,1.400749965E0
2.428174547E1,-1.211274981E0,6.507880092E-1,-2.671859860E-1,1.400749965E0
2.428674240E1,-1.211274981E0,6.507880092E-1,-2.671859860E-1,1.400749965E0
2.429174041E1,-1.271293998E0,4.907540083E-1,-5.883970261E-1,1.484331158E0
2.429673841E1,-1.271293998E0,4.907540083E-1,-5.883970261E-1,1.484331158E0
2.430173597E1,-1.271293998E0,4.907540083E-1,-5.883970261E-1,1.484331158E0
2.430673351E1,-1.271293998E0,4.907540083E-1,-5.883970261E-1,1.484331158E0
2.431173101E1,-1.049065948E0,2.880490124E-1,-8.684539795E-1,1.392021519E0
2.431672851E1,-1.049065948E0,2.880490124E-1,-8.684539795E-1,1.392021519E0
2.432172563E1,-1.049065948E0,2.880490124E-1,-8.684539795E-1,1.392021519E0
2.432672274E1,-1.049065948E0,2.880490124E-1,-8.684539795E-1,1.392021519E0
2.433171934E1,-8.500599861E-1,8.249100298E-2,-1.050611973E0,1.353954306E0
2.433671591E1,-8.500599861E-1,8.249100298E-2,-1.050611973E0,1.353954306E0
2.434171343E1,-8.500599861E-1,8.249100298E-2,-1.050611973E0,1.353954306E0
2.434671081E1,-8.500599861E-1,8.249100298E-2,-1.050611973E0,1.353954306E0
2.435170836E1,-7.032349706E-1,-9.623199701E-2,-1.116893053E0,1.323348069E0
2.435670589E1,-7.032349706E-1,-9.623199701E-2,-1.116893053E0,1.323348069E0
2.436170297E1,-7.032349706E-1,-9.623199701E-2,-1.116893053E0,1.323348069E0
2.436670005E1,-7.032349706E-1,-9.623199701E-2,-1.116893053E0,1.323348069E0
2.437169743E1,-6.376320124E-1,-2.143590003E-1,-1.078009963E0,1.270680859E0
2.437669482E1,-6.376320124E-1,-2.143590003E-1,-1.078009963E0,1.270680859E0
2.438169111E1,-6.376320124E-1,-2.143590003E-1,-1.078009963E0,1.270680859E0
2.438668742E1,-6.376320124E-1,-2.143590003E-1,-1.078009963E0,1.270680859E0
2.439168544E1,-6.502569914E-1,-2.446610034E-1,-8.245249987E-1,1.078208994E0
2.439668348E1,-6.502569914E-1,-2.446610034E-1,-8.245249987E-1,1.078208994E0
2.440168086E1,-6.502569914E-1,-2.446610034E-1,-8.245249987E-1,1.078208994E0
2.440667825E1,-6.502569914E-1,-2.446610034E-1,-8.245249987E-1,1.078208994E0
2.441167578E1,-6.914179921E-1,-2.005890012E-1,-4.040170014E-1,8.255449864E-1
2.441667332E1,-6.914179921E-1,-2.005890012E-1,-4.040170014E-1,8.255449864E-1
2.442167099E1,-6.914179921E-1,-2.005890012E-1,-4.040170014E-1,8.255449864E-1
2.442666864E1,-6.914179921E-1,-2.005890012E-1,-4.040170014E-1,8.255449864E-1
2.443166604E1,-7.062079906E-1,-1.192179993E-1,-3.238499910E-2,7.169319672E-1
2.443666347E1,-7.062079906E-1,-1.192179993E-1,-3.238499910E-2,7.169319672E-1
2.444166112E1,-7.062079906E-1,-1.192179993E-1,-3.238499910E-2,7.169319672E-1
2.444665878E1,-7.062079906E-1,-1.192179993E-1,-3.238499910E-2,7.169319672E-1
2.445165637E1,-6.543160081E-1,-3.432499990E-2,2.919040024E-1,7.172974214E-1
2.445665395E1,-6.543160081E-1,-3.432499990E-2,2.919040024E-1,7.172974214E-1
2.446165147E1,-6.543160081E-1,-3.432499990E-2,2.919040024E-1,7.172974214E-1
2.446664897E1,-6.543160081E-1,-3.432499990E-2,2.919040024E-1,7.172974214E-1
2.447164607E1,-5.257099867E-1,5.076299980E-2,5.714880228E-1,7.781686401E-1
2.447664314E1,-5.257099867E-1,5.076299980E-2,5.714880228E-1,7.781686401E-1
2.448164026E1,-5.257099867E-1,5.076299980E-2,5.714880228E-1,7.781686401E-1
2.448663737E1,-5.257099867E-1,5.076299980E-2,5.714880228E-1,7.781686401E-1
2.449163348E1,-1.951770037E-1,1.374199986E-1,8.125590086E-1,8.468945987E-1
2.449662960E1,-1.951770037E-1,1.374199986E-1,8.125590086E-1,8.468945987E-1
2.450162795E1,-1.951770037E-1,1.374199986E-1,8.125590086E-1,8.468945987E-1
2.450662630E1,-1.951770037E-1,1.374199986E-1,8.125590086E-1,8.468945987E-1
2.451162302E1,1.119119972E-1,2.053730041E-1,1.009075046E0,1.035825668E0
2.451661975E1,1.119119972E-1,2.053730041E-1,1.009075046E0,1.035825668E0
2.452161683E1,1.119119972E-1,2.053730041E-1,1.009075046E0,1.035825668E0
2.452661391E1,1.119119972E-1,2.053730041E-1,1.009075046E0,1.035825668E0
2.453161130E1,3.622829914E-1,2.377080023E-1,1.120980978E0,1.201812137E0
2.453660869E1,3.622829914E-1,2.377080023E-1,1.120980978E0,1.201812137E0
2.454160514E1,3.622829914E-1,2.377080023E-1,1.120980978E0,1.201812137E0
2.454660160E1,3.622829914E-1,2.377080023E-1,1.120980978E0,1.201812137E0
2.455159964E1,5.065500140E-1,2.447919995E-1,9.689379930E-1,1.120427094E0
2.455659768E1,5.065500140E-1,2.447919995E-1,9.689379930E-1,1.120427094E0
2.456159379E1,5.065500140E-1,2.447919995E-1,9.689379930E-1,1.120427094E0
2.456658991E1,5.065500140E-1,2.447919995E-1,9.689379930E-1,1.120427094E0
2.457158824E1,5.199859738E-1,2.619889975E-1,7.881180048E-1,9.798742967E-1
2.457658658E1,5.199859738E-1,2.619889975E-1,7.881180048E-1,9.798742967E-1
2.458158471E1,5.199859738E-1,2.619889975E-1,7.881180048E-1,9.798742967E-1
2.458658282E1,5.199859738E-1,2.619889975E-1,7.881180048E-1,9.798742967E-1
2.459158055E1,4.366660118E-1,3.197790086E-1,4.409869909E-1,6.981442160E-1
2.459657824E1,4.366660118E-1,3.197790086E-1,4.409869909E-1,6.981442160E-1
2.460157686E1,4.366660118E-1,3.197790086E-1,4.409869909E-1,6.981442160E-1
2.460657547E1,4.366660118E-1,3.197790086E-1,4.409869909E-1,6.981442160E-1
2.461157270E1,2.914170027E-1,4.380039871E-1,-3.454200178E-2,5.272233986E-1
2.461656993E1,2.914170027E-1,4.380039871E-1,-3.454200178E-2,5.272233986E-1
2.462156736E1,2.914170027E-1,4.380039871E-1,-3.454200178E-2,5.272233986E-1
2.462656478E1,2.914170027E-1,4.380039871E-1,-3.454200178E-2,5.272233986E-1
2.463156245E1,1.362369955E-1,6.019899845E-1,-3.985840082E-1,7.347255760E-1
2.463656015E1,1.362369955E-1,6.019899845E-1,-3.985840082E-1,7.347255760E-1
2.464155738E1,1.362369955E-1,6.019899845E-1,-3.985840082E-1,7.347255760E-1
2.464655461E1,1.362369955E-1,6.019899845E-1,-3.985840082E-1,7.347255760E-1
2.465155153E1,1.368799992E-2,7.777739763E-1,-6.715620160E-1,1.027674686E0
2.465654846E1,1.368799992E-2,7.777739763E-1,-6.715620160E-1,1.027674686E0
2.466154563E1,1.368799992E-2,7.777739763E-1,-6.715620160E-1,1.027674686E0
2.466654283E1,1.368799992E-2,7.777739763E-1,-6.715620160E-1,1.027674686E0
2.467154051E1,-4.946799949E-2,9.253540039E-1,-8.490750194E-1,1.256843468E0
2.467653820E1,-4.946799949E-2,9.253540039E-1,-8.490750194E-1,1.256843468E0
2.468153636E1,-4.946799949E-2,9.253540039E-1,-8.490750194E-1,1.256843468E0
2.468653451E1,-4.946799949E-2,9.253540039E-1,-8.490750194E-1,1.256843468E0
2.469153282E1,-7.372699678E-2,1.011435986E0,-9.430590272E-1,1.384846111E0
2.469653113E1,-7.372699678E-2,1.011435986E0,-9.430590272E-1,1.384846111E0
2.470152810E1,-7.372699678E-2,1.011435986E0,-9.430590272E-1,1.384846111E0
2.470652506E1,-7.372699678E-2,1.011435986E0,-9.430590272E-1,1.384846111E0
2.471152322E1,-8.439899981E-2,1.048778057E0,-9.842640162E-1,1.440775575E0
2.471652138E1,-8.439899981E-2,1.048778057E0,-9.842640162E-1,1.440775575E0
2.472151968E1,-8.439899981E-2,1.048778057E0,-9.842640162E-1,1.440775575E0
2.472651799E1,-8.439899981E-2,1.048778057E0,-9.842640162E-1,1.440775575E0
2.473151533E1,-1.300600022E-1,1.058289051E0,-9.785169959E-1,1.447199651E0
2.473651268E1,-1.300600022E-1,1.058289051E0,-9.785169959E-1,1.447199651E0
2.474151020E1,-1.300600022E-1,1.058289051E0,-9.785169959E-1,1.447199651E0
2.474650773E1,-1.300600022E-1,1.058289051E0,-9.785169959E-1,1.447199651E0
2.475150500E1,-2.203049958E-1,1.058097959E0,-8.958250284E-1,1.403783481E0
2.475650227E1,-2.203049958E-1,1.058097959E0,-8.958250284E-1,1.403783481E0
2.476149950E1,-2.203049958E-1,1.058097959E0,-8.958250284E-1,1.403783481E0
2.476649673E1,-2.203049958E-1,1.058097959E0,-8.958250284E-1,1.403783481E0
2.477149458E1,-3.249419928E-1,1.041697025E0,-5.752559900E-1,1.233547504E0
2.477649242E1,-3.249419928E-1,1.041697025E0,-5.752559900E-1,1.233547504E0
2.478148952E1,-3.249419928E-1,1.041697025E0,-5.752559900E-1,1.233547504E0
2.478648659E1,-3.249419928E-1,1.041697025E0,-5.752559900E-1,1.233547504E0
2.479148409E1,-4.081670046E-1,9.956120253E-1,-2.352029979E-1,1.101437270E0
2.479648159E1,-4.081670046E-1,9.956120253E-1,-2.352029979E-1,1.101437270E0
2.480147929E1,-4.081670046E-1,9.956120253E-1,-2.352029979E-1,1.101437270E0
2.480647698E1,-4.081670046E-1,9.956120253E-1,-2.352029979E-1,1.101437270E0
2.481147450E1,-4.676679969E-1,9.290260077E-1,2.070399970E-1,1.060503766E0
2.481647204E1,-4.676679969E-1,9.290260077E-1,2.070399970E-1,1.060503766E0
2.482146809E1,-4.676679969E-1,9.290260077E-1,2.070399970E-1,1.060503766E0
2.482646413E1,-4.676679969E-1,9.290260077E-1,2.070399970E-1,1.060503766E0
2.483146255E1,-4.941099882E-1,8.481370211E-1,5.543580055E-1,1.127294942E0
2.483646097E1,-4.941099882E-1,8.481370211E-1,5.543580055E-1,1.127294942E0
2.484145872E1,-4.941099882E-1,8.481370211E-1,5.543580055E-1,1.127294942E0
2.484645645E1,-4.941099882E-1,8.481370211E-1,5.543580055E-1,1.127294942E0
2.485145396E1,-4.967060089E-1,7.595279813E-1,8.338919878E-1,1.232467225E0
2.485645146E1,-4.967060089E-1,7.595279813E-1,8.338919878E-1,1.232467225E0
2.486144931E1,-4.967060089E-1,7.595279813E-1,8.338919878E-1,1.232467225E0
2.486644716E1,-4.967060089E-1,7.595279813E-1,8.338919878E-1,1.232467225E0
2.487144444E1,-4.568530023E-1,6.484479904E-1,1.071972013E0,1.333537948E0
2.487644171E1,-4.568530023E-1,6.484479904E-1,1.071972013E0,1.333537948E0
2.488143849E1,-4.568530023E-1,6.484479904E-1,1.071972013E0,1.333537948E0
2.488643526E1,-4.568530023E-1,6.484479904E-1,1.071972013E0,1.333537948E0
2.489143186E1,-3.445729911E-1,4.920879900E-1,1.283213973E0,1.416869520E0
2.489642848E1,-3.445729911E-1,4.920879900E-1,1.283213973E0,1.416869520E0
2.490142571E1,-3.445729911E-1,4.920879900E-1,1.283213973E0,1.416869520E0
2.490642294E1,-3.445729911E-1,4.920879900E-1,1.283213973E0,1.416869520E0
2.491142015E1,-1.637820005E-1,3.104540110E-1,1.450860977E0,1.492716923E0
2.491641738E1,-1.637820005E-1,3.104540110E-1,1.450860977E0,1.492716923E0
2.492141396E1,-1.637820005E-1,3.104540110E-1,1.450860977E0,1.492716923E0
2.492641054E1,-1.637820005E-1,3.104540110E-1,1.450860977E0,1.492716923E0
2.493140888E1,4.809299856E-2,1.154989973E-1,1.531316996E0,1.536419440E0
2.493640722E1,4.809299856E-2,1.154989973E-1,1.531316996E0,1.536419440E0
2.494140518E1,4.809299856E-2,1.154989973E-1,1.531316996E0,1.536419440E0
2.494640315E1,4.809299856E-2,1.154989973E-1,1.531316996E0,1.536419440E0
2.495140026E1,2.141339928E-1,-6.594800204E-2,1.497460008E0,1.514129777E0
2.495639738E1,2.141339928E-1,-6.594800204E-2,1.497460008E0,1.514129777E0
2.496139458E1,2.141339928E-1,-6.594800204E-2,1.497460008E0,1.514129777E0
2.496639178E1,2.141339928E-1,-6.594800204E-2,1.497460008E0,1.514129777E0
2.497138916E1,2.882060111E-1,-2.097190022E-1,1.261805058E0,1.311181440E0
2.497638654E1,2.882060111E-1,-2.097190022E-1,1.261805058E0,1.311181440E0
2.498138423E1,2.882060111E-1,-2.097190022E-1,1.261805058E0,1.311181440E0
2.498638193E1,2.882060111E-1,-2.097190022E-1,1.261805058E0,1.311181440E0
2.499137966E1,2.653599977E-1,-3.026689887E-1,1.025990963E0,1.102126082E0
2.499637739E1,2.653599977E-1,-3.026689887E-1,1.025990963E0,1.102126082E0
2.500137461E1,2.653599977E-1,-3.026689887E-1,1.025990963E0,1.102126082E0
2.500637184E1,2.653599977E-1,-3.026689887E-1,1.025990963E0,1.102126082E0
2.501136937E1,1.921380013E-1,-3.457359970E-1,7.821360230E-1,8.764628627E-1
2.501636691E1,1.921380013E-1,-3.457359970E-1,7.821360230E-1,8.764628627E-1
2.502136394E1,1.921380013E-1,-3.457359970E-1,7.821360230E-1,8.764628627E-1
2.502636098E1,1.921380013E-1,-3.457359970E-1,7.821360230E-1,8.764628627E-1
2.503135842E1,1.222290024E-1,-3.324210048E-1,5.399420261E-1,6.457406949E-1
2.503635585E1,1.222290024E-1,-3.324210048E-1,5.399420261E-1,6.457406949E-1
2.504135199E1,1.222290024E-1,-3.324210048E-1,5.399420261E-1,6.457406949E-1
2.504634814E1,1.222290024E-1,-3.324210048E-1,5.399420261E-1,6.457406949E-1
2.505134473E1,1.174860001E-1,-2.664589882E-1,3.095749915E-1,4.250176796E-1
2.505634134E1,1.174860001E-1,-2.664589882E-1,3.095749915E-1,4.250176796E-1
2.506133811E1,1.174860001E-1,-2.664589882E-1,3.095749915E-1,4.250176796E-1
2.506633488E1,1.174860001E-1,-2.664589882E-1,3.095749915E-1,4.250176796E-1
2.507133205E1,3.273409903E-1,-1.608619988E-1,1.153860018E-1,3.825475604E-1
2.507632924E1,3.273409903E-1,-1.608619988E-1,1.153860018E-1,3.825475604E-1
2.508132742E1,3.273409903E-1,-1.608619988E-1,1.153860018E-1,3.825475604E-1
2.508632561E1,3.273409903E-1,-1.608619988E-1,1.153860018E-1,3.825475604E-1
2.509132434E1,5.098609924E-1,-3.595900163E-2,4.920000210E-3,5.111511399E-1
2.509632308E1,5.098609924E-1,-3.595900163E-2,4.920000210E-3,5.111511399E-1
2.510131987E1,5.098609924E-1,-3.595900163E-2,4.920000210E-3,5.111511399E-1
2.510631668E1,5.098609924E-1,-3.595900163E-2,4.920000210E-3,5.111511399E-1
2.511131468E1,6.341860294E-1,6.988999993E-2,1.508149952E-1,6.556078819E-1
2.511631268E1,6.341860294E-1,6.988999993E-2,1.508149952E-1,6.556078819E-1
2.512130988E1,6.341860294E-1,6.988999993E-2,1.508149952E-1,6.556078819E-1
2.512630707E1,6.341860294E-1,6.988999993E-2,1.508149952E-1,6.556078819E-1
2.513130388E1,6.725680232E-1,1.173089966E-1,4.924719930E-1,8.418062784E-1
2.513630069E1,6.725680232E-1,1.173089966E-1,4.924719930E-1,8.418062784E-1
2.514129773E1,6.725680232E-1,1.173089966E-1,4.924719930E-1,8.418062784E-1
2.514629477E1,6.725680232E-1,1.173089966E-1,4.924719930E-1,8.418062784E-1
2.515129173E1,6.243730187E-1,7.983999699E-2,7.952470183E-1,1.014215910E0
2.515628870E1,6.243730187E-1,7.983999699E-2,7.952470183E-1,1.014215910E0
2.516128604E1,6.243730187E-1,7.983999699E-2,7.952470183E-1,1.014215910E0
2.516628339E1,6.243730187E-1,7.983999699E-2,7.952470183E-1,1.014215910E0
2.517127954E1,5.211520195E-1,-2.542000031E-3,1.005890012E0,1.132881549E0
2.517627570E1,5.211520195E-1,-2.542000031E-3,1.005890012E0,1.132881549E0
2.518127217E1,5.211520195E-1,-2.542000031E-3,1.005890012E0,1.132881549E0
2.518626863E1,5.211520195E-1,-2.542000031E-3,1.005890012E0,1.132881549E0
2.519126498E1,3.936389983E-1,-9.274200350E-2,1.080963969E0,1.154138572E0
2.519626133E1,3.936389983E-1,-9.274200350E-2,1.080963969E0,1.154138572E0
2.520125853E1,3.936389983E-1,-9.274200350E-2,1.080963969E0,1.154138572E0
2.520625572E1,3.936389983E-1,-9.274200350E-2,1.080963969E0,1.154138572E0
2.521125372E1,2.827729881E-1,-1.528059989E-1,9.112120271E-1,9.662388909E-1
2.521625172E1,2.827729881E-1,-1.528059989E-1,9.112120271E-1,9.662388909E-1
2.522125004E1,2.827729881E-1,-1.528059989E-1,9.112120271E-1,9.662388909E-1
2.522624834E1,2.827729881E-1,-1.528059989E-1,9.112120271E-1,9.662388909E-1
2.523124511E1,2.288579941E-1,-1.729439944E-1,5.545060039E-1,6.243096307E-1
2.523624188E1,2.288579941E-1,-1.729439944E-1,5.545060039E-1,6.243096307E-1
2.524124009E1,2.288579941E-1,-1.729439944E-1,5.545060039E-1,6.243096307E-1
2.524623828E1,2.288579941E-1,-1.729439944E-1,5.545060039E-1,6.243096307E-1
2.525123502E1,2.405869961E-1,-1.628209949E-1,2.261130065E-1,3.681302361E-1
2.525623175E1,2.405869961E-1,-1.628209949E-1,2.261130065E-1,3.681302361E-1
2.526122961E1,2.405869961E-1,-1.628209949E-1,2.261130065E-1,3.681302361E-1
2.526622746E1,2.405869961E-1,-1.628209949E-1,2.261130065E-1,3.681302361E-1
2.527122426E1,2.884730101E-1,-1.436370015E-1,-9.461800009E-2,3.358583506E-1
2.527622107E1,2.884730101E-1,-1.436370015E-1,-9.461800009E-2,3.358583506E-1
2.528121771E1,2.884730101E-1,-1.436370015E-1,-9.461800009E-2,3.358583506E-1
2.528621432E1,2.884730101E-1,-1.436370015E-1,-9.461800009E-2,3.358583506E-1
2.529121167E1,3.220070004E-1,-1.271660030E-1,-3.916980028E-1,5.227686162E-1
2.529620901E1,3.220070004E-1,-1.271660030E-1,-3.916980028E-1,5.227686162E-1
2.530120594E1,3.220070004E-1,-1.271660030E-1,-3.916980028E-1,5.227686162E-1
2.530620287E1,3.220070004E-1,-1.271660030E-1,-3.916980028E-1,5.227686162E-1
2.531120041E1,2.967649996E-1,-1.059689969E-1,-6.021450162E-1,6.796157104E-1
2.531619795E1,2.967649996E-1,-1.059689969E-1,-6.021450162E-1,6.796157104E-1
2.532119548E1,2.967649996E-1,-1.059689969E-1,-6.021450162E-1,6.796157104E-1
2.532619302E1,2.967649996E-1,-1.059689969E-1,-6.021450162E-1,6.796157104E-1
2.533118983E1,2.293799967E-1,-8.009400219E-2,-5.327929854E-1,5.855754412E-1
2.533618664E1,2.293799967E-1,-8.009400219E-2,-5.327929854E-1,5.855754412E-1
2.534118337E1,2.293799967E-1,-8.009400219E-2,-5.327929854E-1,5.855754412E-1
2.534618010E1,2.293799967E-1,-8.009400219E-2,-5.327929854E-1,5.855754412E-1
2.535117814E1,1.717360020E-1,-4.769099876E-2,-4.163439870E-1,4.528907167E-1
2.535617618E1,1.717360020E-1,-4.769099876E-2,-4.163439870E-1,4.528907167E-1
2.536117405E1,1.717360020E-1,-4.769099876E-2,-4.163439870E-1,4.528907167E-1
2.536617189E1,1.717360020E-1,-4.769099876E-2,-4.163439870E-1,4.528907167E-1
2.537116974E1,1.608230025E-1,-2.799999900E-3,-9.647499770E-2,1.875614654E-1
2.537616758E1,1.608230025E-1,-2.799999900E-3,-9.647499770E-2,1.875614654E-1
2.538116525E1,1.608230025E-1,-2.799999900E-3,-9.647499770E-2,1.875614654E-1
2.538616290E1,1.608230025E-1,-2.799999900E-3,-9.647499770E-2,1.875614654E-1
2.539116106E1,2.004469931E-1,4.254800081E-2,3.747889996E-1,4.271488307E-1
2.539615921E1,2.004469931E-1,4.254800081E-2,3.747889996E-1,4.271488307E-1
2.540115599E1,2.004469931E-1,4.254800081E-2,3.747889996E-1,4.271488307E-1
2.540615276E1,2.004469931E-1,4.254800081E-2,3.747889996E-1,4.271488307E-1
2.541115080E1,2.993200123E-1,9.545200318E-2,7.695760131E-1,8.312345004E-1
2.541614884E1,2.993200123E-1,9.545200318E-2,7.695760131E-1,8.312345004E-1
2.542114638E1,2.993200123E-1,9.545200318E-2,7.695760131E-1,8.312345004E-1
2.542614392E1,2.993200123E-1,9.545200318E-2,7.695760131E-1,8.312345004E-1
2.543114142E1,4.449509978E-1,1.452910006E-1,1.105118990E0,1.200157843E0
2.543613892E1,4.449509978E-1,1.452910006E-1,1.105118990E0,1.200157843E0
2.544113660E1,4.449509978E-1,1.452910006E-1,1.105118990E0,1.200157843E0
2.544613430E1,4.449509978E-1,1.452910006E-1,1.105118990E0,1.200157843E0
2.545113199E1,5.995249748E-1,1.764460057E-1,1.378633022E0,1.513668523E0
2.545612968E1,5.995249748E-1,1.764460057E-1,1.378633022E0,1.513668523E0
2.546112657E1,5.995249748E-1,1.764460057E-1,1.378633022E0,1.513668523E0
2.546612349E1,5.995249748E-1,1.764460057E-1,1.378633022E0,1.513668523E0
2.547112196E1,7.088810205E-1,1.889510006E-1,1.586140990E0,1.747586342E0
2.547612042E1,7.088810205E-1,1.889510006E-1,1.586140990E0,1.747586342E0
2.548111720E1,7.088810205E-1,1.889510006E-1,1.586140990E0,1.747586342E0
2.548611401E1,7.088810205E-1,1.889510006E-1,1.586140990E0,1.747586342E0
2.549111155E1,7.745479941E-1,1.808180064E-1,1.716932058E0,1.892214427E0
2.549610909E1,7.745479941E-1,1.808180064E-1,1.716932058E0,1.892214427E0
2.550110615E1,7.745479941E-1,1.808180064E-1,1.716932058E0,1.892214427E0
2.550610323E1,7.745479941E-1,1.808180064E-1,1.716932058E0,1.892214427E0
2.551110060E1,8.351680040E-1,1.397549957E-1,1.768340945E0,1.960629173E0
2.551609798E1,8.351680040E-1,1.397549957E-1,1.768340945E0,1.960629173E0
2.552109598E1,8.351680040E-1,1.397549957E-1,1.768340945E0,1.960629173E0
2.552609398E1,8.351680040E-1,1.397549957E-1,1.768340945E0,1.960629173E0
2.553109120E1,8.761019707E-1,9.047800303E-2,1.747915983E0,1.957281588E0
2.553608843E1,8.761019707E-1,9.047800303E-2,1.747915983E0,1.957281588E0
2.554108622E1,8.761019707E-1,9.047800303E-2,1.747915983E0,1.957281588E0
2.554608403E1,8.761019707E-1,9.047800303E-2,1.747915983E0,1.957281588E0
2.555108095E1,9.185109735E-1,1.941799931E-2,1.705412984E0,1.937130071E0
2.555607787E1,9.185109735E-1,1.941799931E-2,1.705412984E0,1.937130071E0
2.556107528E1,9.185109735E-1,1.941799931E-2,1.705412984E0,1.937130071E0
2.556607270E1,9.185109735E-1,1.941799931E-2,1.705412984E0,1.937130071E0
2.557106963E1,9.883000255E-1,-9.154900163E-2,1.703261971E0,1.971349665E0
2.557606655E1,9.883000255E-1,-9.154900163E-2,1.703261971E0,1.971349665E0
2.558106361E1,9.883000255E-1,-9.154900163E-2,1.703261971E0,1.971349665E0
2.558606069E1,9.883000255E-1,-9.154900163E-2,1.703261971E0,1.971349665E0
2.559105746E1,1.041069031E0,-2.366289943E-1,1.754838943E0,2.054088052E0
2.559605423E1,1.041069031E0,-2.366289943E-1,1.754838943E0,2.054088052E0
2.560105174E1,1.041069031E0,-2.366289943E-1,1.754838943E0,2.054088052E0
2.560604924E1,1.041069031E0,-2.366289943E-1,1.754838943E0,2.054088052E0
2.561104651E1,1.011584997E0,-3.819310069E-1,1.785328984E0,2.087241022E0
2.561604378E1,1.011584997E0,-3.819310069E-1,1.785328984E0,2.087241022E0
2.562104113E1,1.011584997E0,-3.819310069E-1,1.785328984E0,2.087241022E0
2.562603847E1,1.011584997E0,-3.819310069E-1,1.785328984E0,2.087241022E0
2.563103524E1,7.664099932E-1,-4.918960035E-1,1.562401056E0,1.808436622E0
2.563603201E1,7.664099932E-1,-4.918960035E-1,1.562401056E0,1.808436622E0
2.564102882E1,7.664099932E-1,-4.918960035E-1,1.562401056E0,1.808436622E0
2.564602563E1,7.664099932E-1,-4.918960035E-1,1.562401056E0,1.808436622E0
2.565102220E1,4.999290109E-1,-5.328099728E-1,1.160153985E0,1.371048049E0
2.565601878E1,4.999290109E-1,-5.328099728E-1,1.160153985E0,1.371048049E0
2.566101585E1,4.999290109E-1,-5.328099728E-1,1.160153985E0,1.371048049E0
